time,time_order,ReportingPeriod,visn,site,unit_type,groupvar,groupvar_value,N,ND,EXP,unadjusted_mortality,SMR,SMR_CI_lower,SMR_CI_upper
Rolling 24 Months,4,2026Q1,1,FAC030,Medical,age_cat,"[75,85)",1,0,0.556508,0.0,0.0,0.0,6.592963
Rolling 24 Months,4,2026Q1,1,FAC030,Medical,severity,30%+,1,0,0.556508,0.0,0.0,0.0,6.592963
Rolling 24 Months,4,2026Q1,1,FAC030,Medical,unit_type,Medical,1,0,0.556508,0.0,0.0,0.0,6.592963
Rolling 24 Months,4,2026Q1,1,FAC030,Medical,admission_source,Emergency,1,0,0.556508,0.0,0.0,0.0,6.592963
Rolling 24 Months,4,2026Q1,1,FAC030,Medical,predicted_mortality_group,30%+,1,0,0.556508,0.0,0.0,0.0,6.592963
Rolling 24 Months,4,2026Q1,1,FAC011,ICU,lward,Clinic/ED,1,1,0.383724,1.0,2.60604,0.034004,14.50251
Rolling 24 Months,4,2026Q1,1,FAC011,ICU,organ_system,CV9,1,1,0.383724,1.0,2.60604,0.034004,14.50251
Rolling 24 Months,4,2026Q1,1,FAC011,ICU,age_cat,"[75,85)",1,1,0.383724,1.0,2.60604,0.034004,14.50251
Rolling 24 Months,4,2026Q1,1,FAC011,ICU,severity,30%+,1,1,0.383724,1.0,2.60604,0.034004,14.50251
Rolling 24 Months,4,2026Q1,1,FAC011,ICU,admission_source,Transfer,1,1,0.383724,1.0,2.60604,0.034004,14.50251
Rolling 24 Months,4,2026Q1,1,FAC011,ICU,predicted_mortality_group,30%+,1,1,0.383724,1.0,2.60604,0.034004,14.50251
Rolling 24 Months,4,2026Q1,4,FAC013,Surgical,losingspec,,2,0,0.322553,0.0,0.0,0.0,11.374989
Rolling 24 Months,4,2026Q1,4,FAC013,Surgical,lward,ICU,1,0,0.181811,0.0,0.0,0.0,20.1805
Rolling 24 Months,4,2026Q1,4,FAC013,Surgical,organ_system,OM1,1,0,0.181811,0.0,0.0,0.0,20.1805
Rolling 24 Months,4,2026Q1,4,FAC013,Surgical,age_cat,"[75,85)",1,0,0.181811,0.0,0.0,0.0,20.1805
Rolling 24 Months,4,2026Q1,4,FAC013,Surgical,severity,10-<30%,2,0,0.322553,0.0,0.0,0.0,11.374989
Rolling 24 Months,4,2026Q1,4,FAC013,Surgical,unit_type,Surgical,2,0,0.322553,0.0,0.0,0.0,11.374989
Rolling 24 Months,4,2026Q1,4,FAC013,Surgical,admission_source,Emergency,1,0,0.181811,0.0,0.0,0.0,20.1805
Rolling 24 Months,4,2026Q1,4,FAC013,Surgical,predicted_mortality_group,10-<30%,2,0,0.322553,0.0,0.0,0.0,11.374989
Rolling 24 Months,4,2026Q1,4,FAC011,ICU,lward,ICU,1,1,0.230286,1.0,4.342426,0.056661,24.165434
Rolling 24 Months,4,2026Q1,4,FAC011,ICU,admission_source,Emergency,1,1,0.230286,1.0,4.342426,0.056661,24.165434
Rolling 24 Months,4,2026Q1,5,FAC011,Medical,losingspec,,3,1,0.369617,0.333333,2.705503,0.035302,15.05602
Rolling 24 Months,4,2026Q1,5,FAC011,Medical,lward,Surgical,1,0,0.099772,0.0,0.0,0.0,36.774214
Rolling 24 Months,4,2026Q1,5,FAC011,Medical,organ_system,NU9,1,0,0.099772,0.0,0.0,0.0,36.774214
Rolling 24 Months,4,2026Q1,5,FAC011,Medical,age_cat,"[45,55)",1,0,0.099772,0.0,0.0,0.0,36.774214
Rolling 24 Months,4,2026Q1,5,FAC011,Medical,severity,5-<10%,2,0,0.174559,0.0,0.0,0.0,21.018893
Rolling 24 Months,4,2026Q1,5,FAC011,Medical,unit_type,Medical,3,1,0.369617,0.333333,2.705503,0.035302,15.05602
Rolling 24 Months,4,2026Q1,5,FAC011,Medical,admission_source,Emergency,2,1,0.29483,0.5,3.391785,0.044257,18.875152
Rolling 24 Months,4,2026Q1,5,FAC011,Medical,predicted_mortality_group,5-<10%,2,0,0.174559,0.0,0.0,0.0,21.018893
Rolling 24 Months,4,2026Q1,1,FAC030,ICU,losingspec,,2,1,0.262154,0.5,3.814552,0.049773,21.227832
Rolling 24 Months,4,2026Q1,1,FAC030,ICU,lward,Surgical,1,0,0.135038,0.0,0.0,0.0,27.170403
Rolling 24 Months,4,2026Q1,1,FAC030,ICU,organ_system,NU9,1,0,0.135038,0.0,0.0,0.0,27.170403
Rolling 24 Months,4,2026Q1,1,FAC030,ICU,age_cat,"[55,65)",1,0,0.135038,0.0,0.0,0.0,27.170403
Rolling 24 Months,4,2026Q1,1,FAC030,ICU,severity,10-<30%,2,1,0.262154,0.5,3.814552,0.049773,21.227832
Rolling 24 Months,4,2026Q1,1,FAC030,ICU,unit_type,ICU,2,1,0.262154,0.5,3.814552,0.049773,21.227832
Rolling 24 Months,4,2026Q1,1,FAC030,ICU,admission_source,Other,1,0,0.135038,0.0,0.0,0.0,27.170403
Rolling 24 Months,4,2026Q1,1,FAC030,ICU,predicted_mortality_group,10-<30%,2,1,0.262154,0.5,3.814552,0.049773,21.227832
Rolling 24 Months,4,2026Q1,2,FAC002,Stepdown,losingspec,,1,0,0.221703,0.0,0.0,0.0,16.549333
Rolling 24 Months,4,2026Q1,2,FAC002,Stepdown,lward,Medical,1,0,0.221703,0.0,0.0,0.0,16.549333
Rolling 24 Months,4,2026Q1,2,FAC002,Stepdown,organ_system,RS11,1,0,0.221703,0.0,0.0,0.0,16.549333
Rolling 24 Months,4,2026Q1,2,FAC002,Stepdown,age_cat,"[45,55)",1,0,0.221703,0.0,0.0,0.0,16.549333
Rolling 24 Months,4,2026Q1,2,FAC002,Stepdown,severity,10-<30%,1,0,0.221703,0.0,0.0,0.0,16.549333
Rolling 24 Months,4,2026Q1,2,FAC002,Stepdown,unit_type,Stepdown,1,0,0.221703,0.0,0.0,0.0,16.549333
Rolling 24 Months,4,2026Q1,2,FAC002,Stepdown,admission_source,Emergency,1,0,0.221703,0.0,0.0,0.0,16.549333
Rolling 24 Months,4,2026Q1,2,FAC002,Stepdown,predicted_mortality_group,10-<30%,1,0,0.221703,0.0,0.0,0.0,16.549333
Rolling 24 Months,4,2026Q1,3,FAC012,Stepdown,losingspec,,1,0,0.132385,0.0,0.0,0.0,27.714899
Rolling 24 Months,4,2026Q1,3,FAC012,Stepdown,lward,Medical,1,0,0.132385,0.0,0.0,0.0,27.714899
Rolling 24 Months,4,2026Q1,3,FAC012,Stepdown,organ_system,NU9,1,0,0.132385,0.0,0.0,0.0,27.714899
Rolling 24 Months,4,2026Q1,3,FAC012,Stepdown,age_cat,"[55,65)",1,0,0.132385,0.0,0.0,0.0,27.714899
Rolling 24 Months,4,2026Q1,3,FAC012,Stepdown,severity,10-<30%,1,0,0.132385,0.0,0.0,0.0,27.714899
Rolling 24 Months,4,2026Q1,3,FAC012,Stepdown,unit_type,Stepdown,1,0,0.132385,0.0,0.0,0.0,27.714899
Rolling 24 Months,4,2026Q1,3,FAC012,Stepdown,admission_source,Other,1,0,0.132385,0.0,0.0,0.0,27.714899
Rolling 24 Months,4,2026Q1,3,FAC012,Stepdown,predicted_mortality_group,10-<30%,1,0,0.132385,0.0,0.0,0.0,27.714899
Rolling 24 Months,4,2026Q1,5,FAC026,Medical,losingspec,,1,1,0.078953,1.0,12.665763,0.165266,70.48448
Rolling 24 Months,4,2026Q1,5,FAC026,Medical,lward,Clinic/ED,1,1,0.078953,1.0,12.665763,0.165266,70.48448
Rolling 24 Months,4,2026Q1,5,FAC026,Medical,organ_system,GI7,1,1,0.078953,1.0,12.665763,0.165266,70.48448
Rolling 24 Months,4,2026Q1,5,FAC026,Medical,age_cat,"[65,75)",1,1,0.078953,1.0,12.665763,0.165266,70.48448
Rolling 24 Months,4,2026Q1,5,FAC026,Medical,severity,5-<10%,1,1,0.078953,1.0,12.665763,0.165266,70.48448
Rolling 24 Months,4,2026Q1,5,FAC026,Medical,unit_type,Medical,1,1,0.078953,1.0,12.665763,0.165266,70.48448
Rolling 24 Months,4,2026Q1,5,FAC026,Medical,admission_source,Emergency,1,1,0.078953,1.0,12.665763,0.165266,70.48448
Rolling 24 Months,4,2026Q1,5,FAC026,Medical,predicted_mortality_group,5-<10%,1,1,0.078953,1.0,12.665763,0.165266,70.48448
Rolling 24 Months,4,2026Q1,2,FAC026,Medical,lward,Medical,1,0,0.061569,0.0,0.0,0.0,59.592276
Rolling 24 Months,4,2026Q1,2,FAC026,Medical,organ_system,GI7,1,0,0.061569,0.0,0.0,0.0,59.592276
Rolling 24 Months,4,2026Q1,2,FAC026,Medical,age_cat,"[55,65)",1,0,0.061569,0.0,0.0,0.0,59.592276
Rolling 24 Months,4,2026Q1,2,FAC026,Medical,severity,5-<10%,1,0,0.061569,0.0,0.0,0.0,59.592276
Rolling 24 Months,4,2026Q1,2,FAC026,Medical,predicted_mortality_group,5-<10%,1,0,0.061569,0.0,0.0,0.0,59.592276
Rolling 24 Months,4,2026Q1,3,FAC002,Medical,losingspec,,3,1,0.752406,0.333333,1.32907,0.017342,7.396221
Rolling 24 Months,4,2026Q1,3,FAC002,Medical,lward,Clinic/ED,2,0,0.521312,0.0,0.0,0.0,7.038082
Rolling 24 Months,4,2026Q1,3,FAC002,Medical,organ_system,RN1,1,0,0.252729,0.0,0.0,0.0,14.517673
Rolling 24 Months,4,2026Q1,3,FAC002,Medical,age_cat,"[75,85)",1,0,0.252729,0.0,0.0,0.0,14.517673
Rolling 24 Months,4,2026Q1,3,FAC002,Medical,severity,10-<30%,3,1,0.752406,0.333333,1.32907,0.017342,7.396221
Rolling 24 Months,4,2026Q1,3,FAC002,Medical,unit_type,Medical,3,1,0.752406,0.333333,1.32907,0.017342,7.396221
Rolling 24 Months,4,2026Q1,3,FAC002,Medical,admission_source,Emergency,2,0,0.521312,0.0,0.0,0.0,7.038082
Rolling 24 Months,4,2026Q1,3,FAC002,Medical,predicted_mortality_group,10-<30%,3,1,0.752406,0.333333,1.32907,0.017342,7.396221
Rolling 24 Months,4,2026Q1,1,FAC007,Medical,losingspec,,3,0,0.558782,0.0,0.0,0.0,6.566133
Rolling 24 Months,4,2026Q1,1,FAC007,Medical,lward,Medical,2,0,0.348846,0.0,0.0,0.0,10.517641
Rolling 24 Months,4,2026Q1,1,FAC007,Medical,organ_system,RN1,1,0,0.179078,0.0,0.0,0.0,20.488485
Rolling 24 Months,4,2026Q1,1,FAC007,Medical,age_cat,"[55,65)",2,0,0.348846,0.0,0.0,0.0,10.517641
Rolling 24 Months,4,2026Q1,1,FAC007,Medical,severity,10-<30%,3,0,0.558782,0.0,0.0,0.0,6.566133
Rolling 24 Months,4,2026Q1,1,FAC007,Medical,unit_type,Medical,3,0,0.558782,0.0,0.0,0.0,6.566133
Rolling 24 Months,4,2026Q1,1,FAC007,Medical,admission_source,Emergency,1,0,0.179078,0.0,0.0,0.0,20.488485
Rolling 24 Months,4,2026Q1,1,FAC007,Medical,predicted_mortality_group,10-<30%,3,0,0.558782,0.0,0.0,0.0,6.566133
Rolling 24 Months,4,2026Q1,4,FAC020,Medical,losingspec,,3,0,0.923406,0.0,0.0,0.0,3.973373
Rolling 24 Months,4,2026Q1,4,FAC020,Medical,lward,Medical,2,0,0.326934,0.0,0.0,0.0,11.222561
Rolling 24 Months,4,2026Q1,4,FAC020,Medical,organ_system,NP3,2,0,0.659536,0.0,0.0,0.0,5.563058
Rolling 24 Months,4,2026Q1,4,FAC020,Medical,age_cat,"[LOW,45)",1,0,0.063064,0.0,0.0,0.0,58.179577
Rolling 24 Months,4,2026Q1,4,FAC020,Medical,severity,5-<10%,1,0,0.063064,0.0,0.0,0.0,58.179577
Rolling 24 Months,4,2026Q1,4,FAC020,Medical,unit_type,Medical,3,0,0.923406,0.0,0.0,0.0,3.973373
Rolling 24 Months,4,2026Q1,4,FAC020,Medical,admission_source,Clinic,1,0,0.063064,0.0,0.0,0.0,58.179577
Rolling 24 Months,4,2026Q1,4,FAC020,Medical,predicted_mortality_group,5-<10%,1,0,0.063064,0.0,0.0,0.0,58.179577
Rolling 24 Months,4,2026Q1,3,FAC027,Surgical,losingspec,,2,1,0.331832,0.5,3.013573,0.039322,16.770417
Rolling 24 Months,4,2026Q1,3,FAC027,Surgical,lward,Surgical,2,1,0.331832,0.5,3.013573,0.039322,16.770417
Rolling 24 Months,4,2026Q1,3,FAC027,Surgical,organ_system,CV9,2,1,0.331832,0.5,3.013573,0.039322,16.770417
Rolling 24 Months,4,2026Q1,3,FAC027,Surgical,age_cat,"[85,HIGH]",2,1,0.331832,0.5,3.013573,0.039322,16.770417
Rolling 24 Months,4,2026Q1,3,FAC027,Surgical,severity,10-<30%,2,1,0.331832,0.5,3.013573,0.039322,16.770417
Rolling 24 Months,4,2026Q1,3,FAC027,Surgical,unit_type,Surgical,2,1,0.331832,0.5,3.013573,0.039322,16.770417
Rolling 24 Months,4,2026Q1,3,FAC027,Surgical,admission_source,Other,1,0,0.143767,0.0,0.0,0.0,25.520717
Rolling 24 Months,4,2026Q1,3,FAC027,Surgical,predicted_mortality_group,10-<30%,2,1,0.331832,0.5,3.013573,0.039322,16.770417
Rolling 24 Months,4,2026Q1,4,FAC009,ICU,losingspec,,3,1,0.519758,0.333333,1.923972,0.025104,10.706831
Rolling 24 Months,4,2026Q1,4,FAC009,ICU,lward,Clinic/ED,1,0,0.125098,0.0,0.0,0.0,29.329301
Rolling 24 Months,4,2026Q1,4,FAC009,ICU,organ_system,CV9,2,1,0.306972,0.5,3.257626,0.042506,18.128563
Rolling 24 Months,4,2026Q1,4,FAC009,ICU,age_cat,"[65,75)",2,1,0.306972,0.5,3.257626,0.042506,18.128563
Rolling 24 Months,4,2026Q1,4,FAC009,ICU,severity,10-<30%,3,1,0.519758,0.333333,1.923972,0.025104,10.706831
Rolling 24 Months,4,2026Q1,4,FAC009,ICU,unit_type,ICU,3,1,0.519758,0.333333,1.923972,0.025104,10.706831
Rolling 24 Months,4,2026Q1,4,FAC009,ICU,admission_source,Emergency,3,1,0.519758,0.333333,1.923972,0.025104,10.706831
Rolling 24 Months,4,2026Q1,4,FAC009,ICU,predicted_mortality_group,10-<30%,3,1,0.519758,0.333333,1.923972,0.025104,10.706831
Rolling 24 Months,4,2026Q1,5,FAC030,ICU,losingspec,,2,0,0.494471,0.0,0.0,0.0,7.420125
Rolling 24 Months,4,2026Q1,5,FAC030,ICU,lward,Medical,1,0,0.278053,0.0,0.0,0.0,13.195459
Rolling 24 Months,4,2026Q1,5,FAC030,ICU,organ_system,CV9,1,0,0.278053,0.0,0.0,0.0,13.195459
Rolling 24 Months,4,2026Q1,5,FAC030,ICU,age_cat,"[85,HIGH]",1,0,0.278053,0.0,0.0,0.0,13.195459
Rolling 24 Months,4,2026Q1,5,FAC030,ICU,severity,10-<30%,2,0,0.494471,0.0,0.0,0.0,7.420125
Rolling 24 Months,4,2026Q1,5,FAC030,ICU,unit_type,ICU,2,0,0.494471,0.0,0.0,0.0,7.420125
Rolling 24 Months,4,2026Q1,5,FAC030,ICU,admission_source,Transfer,1,0,0.278053,0.0,0.0,0.0,13.195459
Rolling 24 Months,4,2026Q1,5,FAC030,ICU,predicted_mortality_group,10-<30%,2,0,0.494471,0.0,0.0,0.0,7.420125
Rolling 24 Months,4,2026Q1,2,FAC001,Medical,losingspec,,1,0,0.131047,0.0,0.0,0.0,27.99787
Rolling 24 Months,4,2026Q1,2,FAC001,Medical,lward,Medical,1,0,0.131047,0.0,0.0,0.0,27.99787
Rolling 24 Months,4,2026Q1,2,FAC001,Medical,organ_system,CV9,1,0,0.131047,0.0,0.0,0.0,27.99787
Rolling 24 Months,4,2026Q1,2,FAC001,Medical,age_cat,"[65,75)",1,0,0.131047,0.0,0.0,0.0,27.99787
Rolling 24 Months,4,2026Q1,2,FAC001,Medical,severity,10-<30%,1,0,0.131047,0.0,0.0,0.0,27.99787
Rolling 24 Months,4,2026Q1,2,FAC001,Medical,unit_type,Medical,1,0,0.131047,0.0,0.0,0.0,27.99787
Rolling 24 Months,4,2026Q1,2,FAC001,Medical,admission_source,Transfer,1,0,0.131047,0.0,0.0,0.0,27.99787
Rolling 24 Months,4,2026Q1,2,FAC001,Medical,predicted_mortality_group,10-<30%,1,0,0.131047,0.0,0.0,0.0,27.99787
Rolling 24 Months,4,2026Q1,3,FAC019,Medical,organ_system,NU9,1,0,0.050537,0.0,0.0,0.0,72.601002
Rolling 24 Months,4,2026Q1,3,FAC019,Medical,severity,5-<10%,1,0,0.050537,0.0,0.0,0.0,72.601002
Rolling 24 Months,4,2026Q1,3,FAC019,Medical,predicted_mortality_group,5-<10%,1,0,0.050537,0.0,0.0,0.0,72.601002
Rolling 24 Months,4,2026Q1,1,FAC006,Stepdown,lward,Clinic/ED,1,0,0.14369,0.0,0.0,0.0,25.534393
Rolling 24 Months,4,2026Q1,1,FAC006,Stepdown,organ_system,GI7,1,0,0.14369,0.0,0.0,0.0,25.534393
Rolling 24 Months,4,2026Q1,1,FAC006,Stepdown,age_cat,"[65,75)",1,0,0.14369,0.0,0.0,0.0,25.534393
Rolling 24 Months,4,2026Q1,1,FAC006,Stepdown,severity,10-<30%,1,0,0.14369,0.0,0.0,0.0,25.534393
Rolling 24 Months,4,2026Q1,1,FAC006,Stepdown,predicted_mortality_group,10-<30%,1,0,0.14369,0.0,0.0,0.0,25.534393
Rolling 24 Months,4,2026Q1,1,FAC005,Medical,lward,Clinic/ED,3,0,0.774061,0.0,0.0,0.0,4.739984
Rolling 24 Months,4,2026Q1,1,FAC005,Medical,organ_system,GI7,1,0,0.246626,0.0,0.0,0.0,14.876926
Rolling 24 Months,4,2026Q1,1,FAC005,Medical,age_cat,"[75,85)",2,0,0.635604,0.0,0.0,0.0,5.77252
Rolling 24 Months,4,2026Q1,2,FAC017,Surgical,losingspec,,2,0,0.215344,0.0,0.0,0.0,17.038027
Rolling 24 Months,4,2026Q1,2,FAC017,Surgical,lward,Clinic/ED,2,0,0.215344,0.0,0.0,0.0,17.038027
Rolling 24 Months,4,2026Q1,2,FAC017,Surgical,organ_system,CV9,2,0,0.215344,0.0,0.0,0.0,17.038027
Rolling 24 Months,4,2026Q1,2,FAC017,Surgical,age_cat,"[55,65)",2,0,0.215344,0.0,0.0,0.0,17.038027
Rolling 24 Months,4,2026Q1,2,FAC017,Surgical,severity,5-<10%,1,0,0.090848,0.0,0.0,0.0,40.386545
Rolling 24 Months,4,2026Q1,2,FAC017,Surgical,unit_type,Surgical,2,0,0.215344,0.0,0.0,0.0,17.038027
Rolling 24 Months,4,2026Q1,2,FAC017,Surgical,admission_source,Emergency,2,0,0.215344,0.0,0.0,0.0,17.038027
Rolling 24 Months,4,2026Q1,2,FAC017,Surgical,predicted_mortality_group,5-<10%,1,0,0.090848,0.0,0.0,0.0,40.386545
Rolling 24 Months,4,2026Q1,1,FAC027,Medical,losingspec,,3,2,0.834387,0.666667,2.396969,0.26904,8.655707
Rolling 24 Months,4,2026Q1,1,FAC027,Medical,lward,Clinic/ED,2,2,0.761102,1.0,2.627769,0.294945,9.489148
Rolling 24 Months,4,2026Q1,1,FAC027,Medical,organ_system,CV9,1,1,0.616844,1.0,1.621155,0.021153,9.021667
Rolling 24 Months,4,2026Q1,1,FAC027,Medical,age_cat,"[85,HIGH]",1,1,0.616844,1.0,1.621155,0.021153,9.021667
Rolling 24 Months,4,2026Q1,1,FAC027,Medical,severity,30%+,1,1,0.616844,1.0,1.621155,0.021153,9.021667
Rolling 24 Months,4,2026Q1,1,FAC027,Medical,unit_type,Medical,3,2,0.834387,0.666667,2.396969,0.26904,8.655707
Rolling 24 Months,4,2026Q1,1,FAC027,Medical,admission_source,Emergency,2,1,0.690129,0.5,1.449004,0.018907,8.063653
Rolling 24 Months,4,2026Q1,1,FAC027,Medical,predicted_mortality_group,30%+,1,1,0.616844,1.0,1.621155,0.021153,9.021667
Rolling 24 Months,4,2026Q1,3,FAC023,Surgical,losingspec,,4,4,1.293679,1.0,3.091957,0.831575,7.917193
Rolling 24 Months,4,2026Q1,3,FAC023,Surgical,lward,Clinic/ED,3,3,1.097302,1.0,2.733978,0.549271,7.989431
Rolling 24 Months,4,2026Q1,3,FAC023,Surgical,organ_system,GI7,2,2,0.63018,1.0,3.173696,0.356221,11.46055
Rolling 24 Months,4,2026Q1,3,FAC023,Surgical,age_cat,"[75,85)",2,2,0.794561,1.0,2.517113,0.282525,9.08956
Rolling 24 Months,4,2026Q1,3,FAC023,Surgical,severity,30%+,3,3,1.097302,1.0,2.733978,0.549271,7.989431
Rolling 24 Months,4,2026Q1,3,FAC023,Surgical,unit_type,Surgical,4,4,1.293679,1.0,3.091957,0.831575,7.917193
Rolling 24 Months,4,2026Q1,3,FAC023,Surgical,admission_source,Other,1,1,0.433803,1.0,2.305194,0.030079,12.828314
Rolling 24 Months,4,2026Q1,3,FAC023,Surgical,predicted_mortality_group,30%+,3,3,1.097302,1.0,2.733978,0.549271,7.989431
Rolling 24 Months,4,2026Q1,4,FAC028,ICU,lward,Clinic/ED,1,0,0.134392,0.0,0.0,0.0,27.301006
Rolling 24 Months,4,2026Q1,4,FAC028,ICU,organ_system,CV9,1,0,0.134392,0.0,0.0,0.0,27.301006
Rolling 24 Months,4,2026Q1,4,FAC028,ICU,age_cat,"[65,75)",1,0,0.134392,0.0,0.0,0.0,27.301006
Rolling 24 Months,4,2026Q1,4,FAC028,ICU,severity,10-<30%,1,0,0.134392,0.0,0.0,0.0,27.301006
Rolling 24 Months,4,2026Q1,4,FAC028,ICU,predicted_mortality_group,10-<30%,1,0,0.134392,0.0,0.0,0.0,27.301006
Rolling 24 Months,4,2026Q1,1,FAC024,Medical,losingspec,,3,0,0.302187,0.0,0.0,0.0,12.141611
Rolling 24 Months,4,2026Q1,1,FAC024,Medical,lward,Medical,2,0,0.192624,0.0,0.0,0.0,19.047662
Rolling 24 Months,4,2026Q1,1,FAC024,Medical,organ_system,CV9,1,0,0.147418,0.0,0.0,0.0,24.888663
Rolling 24 Months,4,2026Q1,1,FAC024,Medical,age_cat,"[45,55)",3,0,0.302187,0.0,0.0,0.0,12.141611
Rolling 24 Months,4,2026Q1,1,FAC024,Medical,severity,10-<30%,2,0,0.256981,0.0,0.0,0.0,14.277464
Rolling 24 Months,4,2026Q1,1,FAC024,Medical,unit_type,Medical,3,0,0.302187,0.0,0.0,0.0,12.141611
Rolling 24 Months,4,2026Q1,1,FAC024,Medical,admission_source,Other,1,0,0.147418,0.0,0.0,0.0,24.888663
Rolling 24 Months,4,2026Q1,1,FAC024,Medical,predicted_mortality_group,10-<30%,2,0,0.256981,0.0,0.0,0.0,14.277464
Rolling 24 Months,4,2026Q1,5,FAC029,Stepdown,losingspec,,1,0,0.122952,0.0,0.0,0.0,29.841213
Rolling 24 Months,4,2026Q1,5,FAC029,Stepdown,lward,Surgical,1,0,0.122952,0.0,0.0,0.0,29.841213
Rolling 24 Months,4,2026Q1,5,FAC029,Stepdown,organ_system,CV9,1,0,0.122952,0.0,0.0,0.0,29.841213
Rolling 24 Months,4,2026Q1,5,FAC029,Stepdown,age_cat,"[85,HIGH]",1,0,0.122952,0.0,0.0,0.0,29.841213
Rolling 24 Months,4,2026Q1,5,FAC029,Stepdown,severity,10-<30%,1,0,0.122952,0.0,0.0,0.0,29.841213
Rolling 24 Months,4,2026Q1,5,FAC029,Stepdown,unit_type,Stepdown,1,0,0.122952,0.0,0.0,0.0,29.841213
Rolling 24 Months,4,2026Q1,5,FAC029,Stepdown,admission_source,Transfer,1,0,0.122952,0.0,0.0,0.0,29.841213
Rolling 24 Months,4,2026Q1,5,FAC029,Stepdown,predicted_mortality_group,10-<30%,1,0,0.122952,0.0,0.0,0.0,29.841213
Rolling 24 Months,4,2026Q1,5,FAC024,Surgical,losingspec,,3,0,0.792624,0.0,0.0,0.0,4.628975
Rolling 24 Months,4,2026Q1,5,FAC024,Surgical,lward,Clinic/ED,2,0,0.339725,0.0,0.0,0.0,10.80002
Rolling 24 Months,4,2026Q1,5,FAC024,Surgical,organ_system,GI7,1,0,0.073345,0.0,0.0,0.0,50.024362
Rolling 24 Months,4,2026Q1,5,FAC024,Surgical,age_cat,"[65,75)",1,0,0.073345,0.0,0.0,0.0,50.024362
Rolling 24 Months,4,2026Q1,5,FAC024,Surgical,severity,5-<10%,1,0,0.073345,0.0,0.0,0.0,50.024362
Rolling 24 Months,4,2026Q1,5,FAC024,Surgical,unit_type,Surgical,3,0,0.792624,0.0,0.0,0.0,4.628975
Rolling 24 Months,4,2026Q1,5,FAC024,Surgical,admission_source,Emergency,2,0,0.339725,0.0,0.0,0.0,10.80002
Rolling 24 Months,4,2026Q1,5,FAC024,Surgical,predicted_mortality_group,5-<10%,1,0,0.073345,0.0,0.0,0.0,50.024362
Rolling 24 Months,4,2026Q1,4,FAC023,Medical,losingspec,,2,0,0.347091,0.0,0.0,0.0,10.570821
Rolling 24 Months,4,2026Q1,4,FAC023,Medical,lward,Surgical,1,0,0.066573,0.0,0.0,0.0,55.112987
Rolling 24 Months,4,2026Q1,4,FAC023,Medical,organ_system,SP5,1,0,0.066573,0.0,0.0,0.0,55.112987
Rolling 24 Months,4,2026Q1,4,FAC023,Medical,age_cat,"[75,85)",1,0,0.066573,0.0,0.0,0.0,55.112987
Rolling 24 Months,4,2026Q1,4,FAC023,Medical,severity,5-<10%,1,0,0.066573,0.0,0.0,0.0,55.112987
Rolling 24 Months,4,2026Q1,4,FAC023,Medical,unit_type,Medical,2,0,0.347091,0.0,0.0,0.0,10.570821
Rolling 24 Months,4,2026Q1,4,FAC023,Medical,admission_source,Transfer,2,0,0.347091,0.0,0.0,0.0,10.570821
Rolling 24 Months,4,2026Q1,4,FAC023,Medical,predicted_mortality_group,5-<10%,1,0,0.066573,0.0,0.0,0.0,55.112987
Rolling 24 Months,4,2026Q1,2,FAC016,ICU,losingspec,,1,0,0.050264,0.0,0.0,0.0,72.995322
Rolling 24 Months,4,2026Q1,2,FAC016,ICU,lward,Medical,1,0,0.050264,0.0,0.0,0.0,72.995322
Rolling 24 Months,4,2026Q1,2,FAC016,ICU,organ_system,GI7,1,0,0.050264,0.0,0.0,0.0,72.995322
Rolling 24 Months,4,2026Q1,2,FAC016,ICU,age_cat,"[LOW,45)",1,0,0.050264,0.0,0.0,0.0,72.995322
Rolling 24 Months,4,2026Q1,2,FAC016,ICU,severity,5-<10%,1,0,0.050264,0.0,0.0,0.0,72.995322
Rolling 24 Months,4,2026Q1,2,FAC016,ICU,unit_type,ICU,1,0,0.050264,0.0,0.0,0.0,72.995322
Rolling 24 Months,4,2026Q1,2,FAC016,ICU,admission_source,Emergency,1,0,0.050264,0.0,0.0,0.0,72.995322
Rolling 24 Months,4,2026Q1,2,FAC016,ICU,predicted_mortality_group,5-<10%,1,0,0.050264,0.0,0.0,0.0,72.995322
Rolling 24 Months,4,2026Q1,4,FAC029,ICU,losingspec,,1,0,0.32424,0.0,0.0,0.0,11.315806
Rolling 24 Months,4,2026Q1,4,FAC029,ICU,lward,Clinic/ED,1,0,0.32424,0.0,0.0,0.0,11.315806
Rolling 24 Months,4,2026Q1,4,FAC029,ICU,organ_system,CV9,1,0,0.32424,0.0,0.0,0.0,11.315806
Rolling 24 Months,4,2026Q1,4,FAC029,ICU,age_cat,"[55,65)",1,0,0.32424,0.0,0.0,0.0,11.315806
Rolling 24 Months,4,2026Q1,4,FAC029,ICU,severity,30%+,1,0,0.32424,0.0,0.0,0.0,11.315806
Rolling 24 Months,4,2026Q1,4,FAC029,ICU,unit_type,ICU,1,0,0.32424,0.0,0.0,0.0,11.315806
Rolling 24 Months,4,2026Q1,4,FAC029,ICU,admission_source,Clinic,1,0,0.32424,0.0,0.0,0.0,11.315806
Rolling 24 Months,4,2026Q1,4,FAC029,ICU,predicted_mortality_group,30%+,1,0,0.32424,0.0,0.0,0.0,11.315806
